id,genres,popularity,budget,original_language,revenue,runtime,original_title,rating
8839,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",12.812539,50000000.0,en,287928194.0,100.0,Casper,1.8035714285714286
8840,"[{'id': 14, 'name': 'Fantasy'}]",23.63659,57000000.0,en,115267375.0,103.0,DragonHeart,3.21875
8842,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",1.381022,39000000.0,en,6614280.0,106.0,Against the Ropes,1.8846153846153846
8843,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",13.234894,33000000.0,en,104155843.0,107.0,The Cell,2.4285714285714284
8844,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",17.015539,65000000.0,en,262797249.0,104.0,Jumanji,3.7601626016260163
8845,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",9.918269,35000000.0,en,156563139.0,103.0,Under Siege,3.5714285714285716
8848,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",8.732701,20000000.0,en,64822796.0,112.0,The Bank Job,3.820075757575758
8849,"[{'id': 35, 'name': 'Comedy'}]",10.411608,60000000.0,en,13395939.0,103.0,Alfie,2.3943661971830985
8850,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",7.881107,25000000.0,en,48063435.0,108.0,The Shadow,2.828125
8852,"[{'id': 27, 'name': 'Horror'}]",8.587231,3000000.0,en,14182492.0,101.0,Prince of Darkness,3.359375
8854,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",2.890462,16000000.0,en,1686429.0,97.0,Steel,2.9710743801652892
8856,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",9.231318,113.0,en,115103979.0,113.0,"The Karate Kid, Part II",1.8103448275862069
8859,"[{'id': 35, 'name': 'Comedy'}]",10.890236,13000000.0,en,73180723.0,83.0,"Dude, Where’s My Car?",0.8803418803418803
8860,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",10.519481,55000000.0,en,31987563.0,117.0,Metro,3.0846750149075732
8870,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",8.534176,80000000.0,en,33463969.0,106.0,Red Planet,2.921805467260013
8871,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",11.642462,123000000.0,en,345141403.0,104.0,How the Grinch Stole Christmas,2.7857142857142856
8872,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]",10.180776,20000000.0,en,121697323.0,94.0,Wayne's World,2.784090909090909
8874,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",4.678572,38000000.0,en,299288605.0,105.0,My Best Friend's Wedding,3.8845747049654866
8885,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10752, 'name': 'War'}]",7.636625,2000000.0,he,11125849.0,90.0,Vals Im Bashir,3.044642857142857
8909,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",12.457896,75000000.0,en,258270008.0,110.0,Wanted,2.3333333333333335
8913,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",8.365761,11500000.0,en,57469467.0,103.0,Pet Sematary,3.2890625
8914,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",7.493615,60000000.0,en,73648228.0,105.0,Deep Blue Sea,3.8239630184907547
8915,"[{'id': 12, 'name': 'Adventure'}]",5.308718,40000000.0,en,19258519.0,111.0,Amelia,3.598705501618123
8916,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",16.025625,60000000.0,en,171757863.0,83.0,Antz,3.241635687732342
8920,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",10.003679,50000000.0,en,200804534.0,80.0,Garfield,3.730769230769231
8922,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",10.414363,10000000.0,en,59217789.0,90.0,Jeepers Creepers,3.107142857142857
8944,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",10.510245,25000000.0,en,6673422.0,104.0,What Just Happened,2.78125
8952,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5.773752,13000000.0,en,10652035.0,98.0,I Love You Phillip Morris,3.189655172413793
8960,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",11.017324,150000000.0,en,624029371.0,92.0,Hancock,3.0
8961,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",8.191436,130000000.0,en,273339556.0,147.0,Bad Boys II,3.8578421234057223
8963,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",8.657365,53000000.0,en,157387195.0,116.0,Crimson Tide,2.624
8966,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",31.282029,37000000.0,en,392616625.0,122.0,Twilight,3.567449355432781
8967,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",11.204539,32000000.0,en,54674226.0,139.0,The Tree of Life,2.184757505773672
8968,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",9.704289,20000000.0,en,67192859.0,89.0,Boogeyman,3.1413276231263385
8970,"[{'id': 35, 'name': 'Comedy'}]",9.019881,75000000.0,en,29000000.0,90.0,The Out-of-Towners,3.7217049576783556
8974,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",5.609399,2000000.0,en,2000000.0,85.0,The War of the Worlds,3.0693617021276594
8975,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.679168,20000000.0,en,22165608.0,92.0,The Marine,2.3125
8976,"[{'id': 35, 'name': 'Comedy'}]",10.596719,30000000.0,en,42886719.0,107.0,A Lot Like Love,2.8181818181818183
8978,"[{'id': 53, 'name': 'Thriller'}]",11.552956,30000000.0,en,35294470.0,109.0,Assault on Precinct 13,2.3490384615384614
8982,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9.005167,6000000.0,th,27165581.0,108.0,ต้มยำกุ้ง,3.706611570247934
8984,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",11.812244,55000000.0,en,214015089.0,123.0,Disclosure,3.31019313304721
8988,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",5.430566,25000000.0,en,11207130.0,113.0,Stop-Loss,2.7222222222222223
8998,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8.869162,6500000.0,en,13368437.0,88.0,Friends with Money,3.8608923884514437
8999,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",10.600475,22000000.0,en,57479076.0,108.0,Derailed,3.66497461928934
9003,"[{'id': 27, 'name': 'Horror'}]",10.81305,1000000.0,en,14564027.0,94.0,Hellraiser,2.727272727272727
9007,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",8.351773,58000000.0,en,102854431.0,95.0,Just Like Heaven,3.411764705882353
9008,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",11.3569,90000000.0,en,60289912.0,157.0,The Insider,3.0660377358490565
9009,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",6.53565,30000000.0,en,25473093.0,105.0,Dark Water,2.7
9012,"[{'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}]",14.095586,5000000.0,en,64282312.0,87.0,Jackass: The Movie,3.2777777777777777
9013,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",5.564321,30000000.0,en,38413606.0,126.0,Midnight Run,3.6
9016,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",16.141913,140000000.0,en,109578115.0,95.0,Treasure Planet,1.875
25748,"[{'id': 27, 'name': 'Horror'}]",8.357875,900000.0,en,6980986.0,92.0,Children of the Corn II: The Final Sacrifice,3.7
25763,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",2.217704,17000000.0,en,8720000.0,91.0,Damnation Alley,3.855769230769231
25793,"[{'id': 18, 'name': 'Drama'}]",8.293548,10000000.0,en,47536959.0,110.0,Precious,3.6760869565217393
25941,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",7.478206,7300000.0,en,10329747.0,103.0,Harry Brown,3.782608695652174
26022,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11.264586,12000000.0,hi,42345360.0,145.0,My Name Is Khan,2.8076923076923075
26142,"[{'id': 18, 'name': 'Drama'}]",8.337242,12000000.0,en,38120905.0,122.0,The Doctor,3.217948717948718
26147,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0.947509,2196531.0,fi,2411594.0,107.0,FC Venus,3.6294117647058823
26178,"[{'id': 27, 'name': 'Horror'}]",1.822979,5500000.0,en,801000.0,95.0,Razorback,3.611111111111111
26198,"[{'id': 27, 'name': 'Horror'}]",3.554491,6000000.0,en,3661757.0,96.0,The Keep,3.413612565445026
26268,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",8.55931,3500000.0,en,12000000.0,121.0,Harper,3.4397590361445785
26306,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2.93818,8000000.0,en,589304.0,106.0,Prefontaine,3.5201612903225805
26386,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",3.590547,6000000.0,en,28202109.0,95.0,Ernest Saves Christmas,3.3729603729603728
26388,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",7.389437,1987650.0,en,19152480.0,94.0,Buried,3.148936170212766
26389,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",6.885593,52000000.0,en,52826594.0,92.0,From Paris with Love,3.5
26515,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",11.841506,3500000.0,en,4385516.0,86.0,Pumpkinhead,3.1666666666666665
26520,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1.81433,2000000.0,en,30000000.0,101.0,Bob & Carol & Ted & Alice,3.55
26555,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",4.079853,15000000.0,en,12308521.0,96.0,Club Paradise,3.223669309173273
26602,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",5.499867,34000000.0,en,19693891.0,108.0,Summer Catch,3.423076923076923
26670,"[{'id': 35, 'name': 'Comedy'}]",4.179487,12000000.0,en,2280148.0,101.0,Noises Off...,3.7
26688,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",5.010852,12500000.0,en,27206120.0,101.0,Sorority Row,2.698961937716263
26791,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0.202478,1000000.0,en,852206.0,119.0,Brigham City,3.1797752808988764
26978,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",3.521436,15000000.0,en,16500000.0,90.0,Spacehunter: Adventures in the Forbidden Zone,3.6
27004,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",9.107829,7000000.0,en,46488.0,108.0,Ca$h,2.2888888888888888
27022,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",12.533525,150000000.0,en,215283742.0,109.0,The Sorcerer's Apprentice,3.551546391752577
27046,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1.792402,5000000.0,ru,55635037.0,125.0,Ирония судьбы. Продолжение,3.011111111111111
27064,"[{'id': 18, 'name': 'Drama'}]",8.591834,5000000.0,en,502758.0,121.0,Mishima: A Life in Four Chapters,3.235632183908046
27205,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}]",29.108149,160000000.0,en,825532764.0,148.0,Inception,3.7
27274,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",5.097791,2500000.0,en,205068.0,85.0,Frankenhooker,3.1538461538461537
27432,"[{'id': 18, 'name': 'Drama'}]",2.777856,100000.0,en,362222.0,83.0,Killer of Sheep,3.6377551020408165
27506,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",0.722511,259000.0,en,921000.0,65.0,West of Zanzibar,3.4074074074074074
27549,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",4.038283,6000000.0,en,869325.0,107.0,Beastmaster 2: Through the Portal of Time,2.7142857142857144
27573,"[{'id': 28, 'name': 'Action'}]",6.715263,40000000.0,en,136000000.0,110.0,The Bounty Hunter,3.466666666666667
27576,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",8.704455,110000000.0,en,293329073.0,100.0,Salt,3.4444444444444446
27759,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2.972529,17000000.0,en,10000000.0,154.0,55 Days at Peking,1.5
27873,"[{'id': 878, 'name': 'Science Fiction'}]",0.815844,1000000.0,en,3000000.0,91.0,Warlords of the 21st Century,3.4693181818181817
31011,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",11.817059,47000000.0,en,3547209.0,156.0,Mr. Nobody,3.4583333333333335
31060,"[{'id': 35, 'name': 'Comedy'}]",1.640271,500000.0,tr,5330000.0,90.0,Recep İvedik,3.125
31162,"[{'id': 28, 'name': 'Action'}]",3.931527,15000000.0,ru,21500000.0,102.0,Чёрная Молния,3.3208955223880596
31225,"[{'id': 99, 'name': 'Documentary'}]",4.101295,500000.0,en,3779620.0,71.0,Paris is Burning,3.64280798348245
31359,"[{'id': 35, 'name': 'Comedy'}]",4.052991,12560000.0,fr,42700000.0,105.0,La Vérité si je Mens ! 2,3.70625
31522,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",4.431293,160000.0,fr,100655.0,84.0,Une Femme est une femme,3.9152173913043478
31867,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",7.502967,32000000.0,en,18409891.0,111.0,Repo Men,2.883587786259542
31909,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",3.580884,12000000.0,en,4884663.0,100.0,Invaders from Mars,2.1858974358974357
31915,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",3.579175,12000000.0,en,54000000.0,102.0,Prophecy,3.7083333333333335
32316,"[{'id': 35, 'name': 'Comedy'}]",4.15656,20000000.0,en,1675706.0,84.0,Marci X,3.6354166666666665
32456,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",4.967667,1000000.0,en,2057193.0,84.0,Two Girls and a Guy,3.5770171149144256
32511,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",0.663231,1089360.0,ro,48298.0,115.0,"Polițist, adjectiv",3.6545454545454548
32657,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",9.785895,95000000.0,en,226497209.0,118.0,Percy Jackson & the Olympians: The Lightning Thief,3.9948630136986303
33454,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",3.803547,3005000.0,en,6746000.0,115.0,Scaramouche,3.6
33539,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",3.14419,13000000.0,en,6582052.0,71.0,Once Upon a Forest,3.4925925925925925
33644,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3.645263,20000000.0,en,37672350.0,124.0,How Stella Got Her Groove Back,2.3205128205128207
33762,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",4.397712,8700000.0,en,4865912.0,109.0,Band of the Hand,3.05
34016,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",8.101247,20000000.0,en,49779728.0,104.0,She's Out of My League,3.6842105263157894
34314,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",5.304043,55000000.0,en,11466088.0,100.0,Turbulence,3.2941176470588234
36046,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.52757,7500000.0,en,3347647.0,110.0,The Work and the Glory,3.3
36523,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",0.030576,9000000.0,en,1964253.0,82.0,Felix The Cat: The Movie,3.0086206896551726
36576,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",8.046375,11000000.0,en,4491986.0,109.0,Curse of the Pink Panther,2.5
36683,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]",1.889519,20000000.0,ja,31244858.0,142.0,２０世紀少年< 第1章> 終わりの始まり,2.911764705882353
37257,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]",9.730217,3000000.0,en,9000000.0,116.0,Witness for the Prosecution,3.34
37495,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",11.934045,967686.0,en,4270000.0,101.0,Four Lions,3.922222222222222
40494,"[{'id': 18, 'name': 'Drama'}]",1.801071,4000000.0,en,14400000.0,105.0,Trapeze,3.4642857142857144
40952,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1.057387,20000000.0,en,8178569.0,93.0,Alone in the Dark,2.9285714285714284
40973,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0.619657,5000000.0,en,3000000.0,94.0,Myra Breckinridge,3.2451923076923075
41402,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",11.11946,20000000.0,en,24145613.0,116.0,Let Me In,3.1875
43039,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1.879162,151000.0,el,8000000.0,91.0,Ποτέ την Κυριακή,2.8125
43552,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",8.419427,10000000.0,en,1068682.0,92.0,Vanishing on 7th Street,3.117021276595745
43919,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",12.525758,2500000.0,en,52604.0,89.0,Hatchet II,1.6203995793901156
43923,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",8.172013,8000000.0,en,6491240.0,101.0,It's Kind of a Funny Story,2.772727272727273
43930,"[{'id': 28, 'name': 'Action'}]",4.983475,27000000.0,en,16504936.0,103.0,"Tomorrow, When the War Began",2.825641025641026
43987,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",1.486349,3.0,ko,4.0,113.0,예의없는 것들,2.9757281553398056
44115,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",11.176797,18000000.0,en,35692920.0,94.0,127 Hours,3.3
44943,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",6.753746,70000000.0,en,202466756.0,116.0,Battle: Los Angeles,3.4712041884816753
45658,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",4.779994,5000000.0,en,2614773.0,97.0,Everything Must Go,3.4779411764705883
47871,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",0.420615,24000000.0,en,939423.0,107.0,Honky Tonk Freeway,2.8
47880,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2.6982,750000.0,en,1720953.0,108.0,Mrs Palfrey at The Claremont,2.8125
47907,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1.19589,6000000.0,en,12643776.0,117.0,The Spitfire Grill,3.513157894736842
48231,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9.865944,15000000.0,en,27462041.0,99.0,A Dangerous Method,3.4371584699453552
49013,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",13.693002,200000000.0,en,559852396.0,106.0,Cars 2,2.442359249329759
49035,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0.570021,2000000.0,ta,6000000.0,156.0,அலைபாயுதே,3.3846153846153846
49494,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",6.196929,25000000.0,en,27122040.0,114.0,The Eagle,2.909090909090909
49524,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",9.369679,130000000.0,en,61648500.0,96.0,R.I.P.D.,3.330188679245283
49526,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",5.654784,35000000.0,en,31083599.0,91.0,Premium Rush,2.5190114068441063
49530,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",10.324613,40000000.0,en,173930596.0,109.0,In Time,3.8637810859650634
50601,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",3.174512,20000000.0,en,17479.0,113.0,5 Days of War,3.4287336740488357
50619,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",25.9725,110000000.0,en,712171856.0,117.0,The Twilight Saga: Breaking Dawn - Part 1,3.6052631578947367
50641,"[{'id': 99, 'name': 'Documentary'}]",0.075176,1000000.0,en,57.0,106.0,The End of Poverty?,3.5942028985507246
51321,"[{'id': 18, 'name': 'Drama'}]",1.194377,8000000.0,en,1893139.0,91.0,Permanent Record,3.0
51540,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",9.856955,35000000.0,en,117000000.0,98.0,Horrible Bosses,3.7012285375962106
51917,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",3.372144,5940000.0,it,4250000.0,117.0,Tutta la vita davanti,2.421875
52891,"[{'id': 35, 'name': 'Comedy'}]",0.878255,3000000.0,ru,9713500.0,99.0,Gitler kaput!,3.130434782608696
54318,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",5.083211,40000000.0,en,103071443.0,112.0,The Water Horse,3.423076923076923
54580,"[{'id': 18, 'name': 'Drama'}]",2.061389,4000000.0,es,146402.0,113.0,Los lunes al sol,3.066666666666667
54648,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",2.304986,28000000.0,en,3983912.0,74.0,The Pebble and the Penguin,3.06797583081571
54934,"[{'id': 18, 'name': 'Drama'}]",0.003013,250000.0,en,340147.0,82.0,Swoon,2.595744680851064
55292,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",5.311245,29000000.0,cn,33662874.0,131.0,新少林寺,2.0841584158415842
55721,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",6.810991,32500000.0,en,288383523.0,125.0,Bridesmaids,3.9909090909090907
55740,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0.333017,1000000.0,en,11455.0,108.0,Waltzing Anna,3.0
